bc,bh,legacy_combined_mse,fast_combined_mse,slow-N_combined_mse
0.2,2.9000000000000004,0.0903743679479028,0.08177066275204174,0.08899929282370446
0.2,3.0,0.09284635017507596,0.08359226438574555,0.09141396255626523
0.2,3.1,0.09530534675665919,0.08537847086239422,0.09381955413402274
0.2,3.2,0.09774726764033363,0.08712542448767434,0.09621114682810879
0.2,3.3000000000000003,0.1001681595872518,0.0888297104720754,0.09858388029199013
0.2,3.4000000000000004,0.1025641466299225,0.09048833288599345,0.10093296072410328
0.2,3.5,0.10493138173263002,0.09209868699664725,0.10325366740390084
0.2,3.6,0.10726601226298679,0.09365852996852606,0.10554135934273243
0.2,3.7,0.10956416230365497,0.09516595258373793,0.10779148271301693
0.2,3.8000000000000003,0.1118219343686699,0.09661935457708225,0.10999958057732301
0.2,3.9000000000000004,0.11403543165865698,0.09801742542123985,0.11216130702856675
0.2,4.0,0.1162007998792137,0.09935913124672806,0.11427244794671666
0.225,0.0,0.04343982342757383,0.043419794654769236,0.04317834109320488
0.225,0.1,0.04425424319023161,0.04412963066358843,0.04399551094184682
0.225,0.2,0.04521280786824688,0.044978948097017406,0.04495536468246946
0.225,0.30000000000000004,0.046312935013859954,0.04596287337194646,0.04605517472219366
0.225,0.4,0.047551493217041184,0.04707596104733065,0.04729159746339108
0.225,0.5,0.04892458319693377,0.04831203287614524,0.04866044709285414
0.225,0.6000000000000001,0.050427408781124075,0.04966410306415625,0.050156523937053485
0.225,0.7000000000000001,0.05205426729902413,0.05112441806771919,0.05177354891842899
0.225,0.8,0.053798615564398564,0.05268457753820153,0.05350420397387227
0.225,0.9,0.05565315215728915,0.054335681490208204,0.05534025539919271
0.225,1.0,0.05760989404776448,0.056068470471810454,0.0572727354045855
0.225,1.1,0.0596602565196051,0.05787345318248486,0.05929216087922577
0.225,1.2000000000000002,0.06179514732075406,0.05974102508470565,0.06138877286754834
0.225,1.3,0.06400508174162942,0.06166157859146704,0.06355278338051763
0.225,1.4000000000000001,0.06628032780360905,0.06362560365363837,0.0657746148939273
0.225,1.5,0.06861108878143551,0.06562377943330627,0.06804511408921808
0.225,1.6,0.07098771629630733,0.06764705920743772,0.07035572011918828
0.225,1.7000000000000002,0.07340093003191861,0.06968674962643973,0.07269857192379851
0.225,1.8,0.0758420124161893,0.07173458306499304,0.07506654833322413
0.225,1.9000000000000001,0.07830295203163978,0.07378277978373615,0.0774532458290187
0.225,2.0,0.08077652275300624,0.07582409586404618,0.0798529081312201
0.225,2.1,0.08325629926957681,0.07785185357004734,0.08226032666494648
0.225,2.2,0.08573661925198979,0.0798599527678009,0.08467073096057977
0.225,2.3000000000000003,0.08821250707069775,0.08184286477231796,0.08707968436314945
0.225,2.4000000000000004,0.09067957470812402,0.08379561259117456,0.08948299494486779
0.225,2.5,0.0931339137077134,0.08571374298885936,0.09187664596102889
0.225,2.6,0.09557198874777799,0.08759329553885624,0.09425674575401027
0.225,2.7,0.09799053957140838,0.08943077207663848,0.09661949424056762
0.225,2.8000000000000003,0.10038649438197601,0.09122310761751279,0.0989611619812127
0.225,2.9000000000000004,0.10275689520922933,0.0929676419489845,0.10127807789771598
0.225,3.0,0.10509883464232289,0.09466209046279958,0.10356662241621564
0.225,3.1,0.10740940366393459,0.09630451339921156,0.10582322373090938
0.225,3.2,0.10968565153248504,0.09789328399910505,0.10804435580967446
0.225,3.3000000000000003,0.11192455990797091,0.09942705734429769,0.11022653768801377
0.225,3.4000000000000004,0.11412303395027083,0.10090474232394452,0.11236633454128636
0.225,3.5,0.11627791254994523,0.10232547898459574,0.11446036190481114
0.225,3.6,0.11838599824489393,0.1036886226596585,0.11650529502468131
0.225,3.7,0.12044410515426755,0.10499373509411317,0.11849788544039705
0.225,3.8000000000000003,0.12244912100965631,0.10624058166032484,0.12043498639846857
0.225,3.9000000000000004,0.12439807762906858,0.10742913296041236,0.12231358763203308
0.225,4.0,0.12628822332134895,0.1085595687286843,0.12413085864695578
0.25,0.0,0.04890415943680856,0.048070417342591536,0.048611435441102566
0.25,0.1,0.050478932780424056,0.04952939988325657,0.05018180262114133
0.25,0.2,0.05216981474872093,0.05109713914068454,0.05186658004545325
0.25,0.30000000000000004,0.05397101723320554,0.05276574537289277,0.053659625979185804
0.25,0.4,0.05587591720641354,0.05452659343244432,0.05555382874135433
0.25,0.5,0.057877147627584724,0.056370484518525686,0.0575411744422454
0.25,0.6000000000000001,0.05996668661302246,0.05828780656237423,0.059612876336445304
0.25,0.7000000000000001,0.062135950766499096,0.06026868377724014,0.06175955889071552
0.25,0.8,0.0643759064546841,0.06230312162077865,0.06397148445255248
0.25,0.9,0.06667720140227994,0.06438114718669083,0.06623880580988965
0.25,1.0,0.06903031707770912,0.06649294027759274,0.06855182853437553
0.25,1.1,0.07142574705087121,0.06862895344980177,0.07090126295987903
0.25,1.2000000000000002,0.07385420137302477,0.07078002227861882,0.07327843747849795
0.25,1.3,0.07630682130840075,0.0729374653463766,0.07567544637458215
0.25,1.4000000000000001,0.07877537559889052,0.07509316963929051,0.07808522051432798
0.25,1.5,0.08125240881839857,0.07723965511248332,0.08050152693686512
0.25,1.6,0.08373132339788986,0.07937011336651259,0.08291891374966529
0.25,1.7000000000000002,0.08620639226544098,0.08147841862766221,0.08533261904168497
0.25,1.8,0.08867271188912337,0.08355911304569325,0.08773846085051021
0.25,1.9000000000000001,0.09112611266595037,0.08560737164257373,0.09013272249680168
0.25,2.0,0.09356304518530777,0.08761895435978634,0.09251204450714812
0.25,2.1,0.09598045859482225,0.08959015308932904,0.09487333074219256
0.25,2.2,0.0983756829944504,0.09151774023154842,0.09721367243197378
0.25,2.3000000000000003,0.10074632297999346,0.09339892265974255,0.09953029026700447
0.25,2.4000000000000004,0.10309016520186742,0.09523130193748543,0.10182049220221465
0.25,2.5,0.10540509978486655,0.09701283928605434,0.10408164350226604
0.25,2.6,0.10768905401259057,0.09874182282612695,0.10631114558291005
0.25,2.7,0.10993993677373516,0.1004168350787706,0.10850642087874128
0.25,2.8000000000000003,0.11215559346294225,0.10203672010316235,0.1106649018205613
0.25,2.9000000000000004,0.11433377261330492,0.10360055122158487,0.11278402280944425
0.25,3.0,0.11647210674242474,0.10510760138678228,0.11486121483602613
0.25,3.1,0.11856811014776182,0.1065573185521456,0.11689390317931968
0.25,3.2,0.12061919549074648,0.10794930793012827,0.11887950938806131
0.25,3.3000000000000003,0.12262270916814712,0.10928332203037017,0.12081545930928202
0.25,3.4000000000000004,0.12457598318467475,0.11055925820610202,0.12269919904138114
0.25,3.5,0.12647639911718972,0.11177716241332912,0.12452822020496629
0.25,3.6,0.12832145830958716,0.11293723719557978,0.1263000948869066
0.25,3.7,0.13010885194203028,0.11403985161295839,0.1280125192498009
0.25,3.8000000000000003,0.1318365250928819,0.11508555090102383,0.12966336343674342
0.25,3.9000000000000004,0.1335027301465049,0.11607506397684546,0.13125072434928525
0.25,4.0,0.13510606655974552,0.11700930739336877,0.13277297733824936
0.275,0.0,0.058375399779310555,0.05665754285191774,0.05803833335056046
0.275,0.1,0.060488041990900354,0.05865096133763223,0.06014060236537554
0.275,0.2,0.06267633361310711,0.06071073062269074,0.06231627189544718
0.275,0.30000000000000004,0.06493183703003348,0.06282684210170664,0.06455628726779343
0.275,0.4,0.06724572540900398,0.0649891398108548,0.0668512127799814
0.275,0.5,0.06960892297423323,0.06718748812611937,0.06919144047257908
0.275,0.6000000000000001,0.07201225964780524,0.06941193237864367,0.07156742692264657
0.275,0.7000000000000001,0.0744466413487416,0.07165284642439933,0.07396994529311626
0.275,0.8,0.0769032397856442,0.0739010670513557,0.07639033169478229
0.275,0.9,0.07937369443446633,0.07614801415013753,0.07882069416022484
0.275,1.0,0.08185030351056949,0.07838579002769452,0.08125404828930552
0.275,1.1,0.08432617408151008,0.0806072483619969,0.08368435869233903
0.275,1.2000000000000002,0.08679530842654289,0.08280602594542072,0.08610649373033398
0.275,1.3,0.08925261887153256,0.0849765364091791,0.08851612261530295
0.275,1.4000000000000001,0.09169387847891608,0.08711393122809839,0.09090958757420184
0.275,1.5,0.09411562482205635,0.08921403746845602,0.09328377466381764
0.275,1.6,0.09651503728476026,0.09127328341419495,0.09563599551041364
0.275,1.7000000000000002,0.09888980624589679,0.09328862254130063,0.09796388462145252
0.275,1.8,0.10123800748308313,0.09525746374257076,0.10026531320723021
0.275,1.9000000000000001,0.10355798937670077,0.09717761198255934,0.10253831877373046
0.275,2.0,0.10584827558375302,0.09904721975457058,0.10478104877006171
0.275,2.1,0.1081074825842665,0.1008647469192114,0.10699171599616102
0.275,2.2,0.11033425003826138,0.10262892540585787,0.10916856341387113
0.275,2.3000000000000003,0.11252718195144457,0.10433872583239893,0.11130983641376975
0.275,2.4000000000000004,0.11468479772416117,0.10599332471499011,0.113413761185678
0.275,2.5,0.11680549365540498,0.10759207273636341,0.11547852833621083
0.275,2.6,0.11888751680509167,0.10913446582531264,0.11750228122382943
0.275,2.7,0.12092895379355155,0.11062012126028964,0.11948310878347414
0.275,2.8000000000000003,0.12292773684309931,0.1120487606990284,0.12141904305390541
0.275,2.9000000000000004,0.12488166812634963,0.11342020121460218,0.12330806220113273
0.275,3.0,0.1267884615557751,0.11473435439189417,0.12514810034645968
0.275,3.1,0.12864579901483567,0.11599123255831839,0.12693706566825513
0.275,3.2,0.13045139623101493,0.11719096045456813,0.12867286785353965
0.275,3.3000000000000003,0.13220307244502452,0.11833379018137516,0.13035345503543577
0.275,3.4000000000000004,0.13389881792473302,0.11942011710794376,0.1319768590774582
0.275,3.5,0.13553685413725916,0.12045049456677137,0.13354124677913345
0.275,3.6,0.13711568276553732,0.12142564552094014,0.1350449735909275
0.275,3.7,0.1386341213902065,0.12234646988722798,0.13648663594404942
0.275,3.8000000000000003,0.14009132523204842,0.12321404674430389,0.13786511838114007
0.275,3.9000000000000004,0.1414867956382147,0.124029631176954,0.1391796322456385
0.275,4.0,0.14282037689024307,0.12479464595440387,0.14042974359572405
0.30000000000000004,0.0,0.07038218457779008,0.06770474769401681,0.06998768124466123
0.30000000000000004,0.1,0.07278449218098582,0.06999251696502977,0.0723760005918837
0.30000000000000004,0.2,0.07521679855255745,0.07230036469166802,0.07479220313785619
0.30000000000000004,0.30000000000000004,0.07767049851456968,0.07461870081508411,0.0772273644433564
0.30000000000000004,0.4,0.08013729541704466,0.07693845280318241,0.0796730205792341
0.30000000000000004,0.5,0.0826093824868227,0.07925119988006986,0.08212138048273548
0.30000000000000004,0.6000000000000001,0.08507962072991414,0.08154928528260598,0.0845655093785172
0.30000000000000004,0.7000000000000001,0.0875416863933477,0.0838258942773478,0.08699944786932609
0.30000000000000004,0.8,0.08999016223168954,0.0860750871725213,0.08941823969512228
0.30000000000000004,0.9,0.09242055929207986,0.08829178450838492,0.09181786461337703
0.30000000000000004,1.0,0.09482927182388895,0.09047171064998222,0.09419510178205073
0.30000000000000004,1.1,0.09721348034263276,0.09261130822454952,0.09654736508124896
0.30000000000000004,1.2000000000000002,0.09957102372573257,0.09470763816862586,0.09887254689523152
0.30000000000000004,1.3,0.10190026070346497,0.09675827914249767,0.10116888954796
0.30000000000000004,1.4000000000000001,0.10419993627653489,0.09876123668971415,0.10343488714821591
0.30000000000000004,1.5,0.10646906204523485,0.10071486778038705,0.10566921178222159
0.30000000000000004,1.6,0.10870681345953312,0.10261782147135087,0.10787065612225805
0.30000000000000004,1.7000000000000002,0.11091244301226307,0.10446899263055219,0.11003808618784665
0.30000000000000004,1.8,0.11308520676528515,0.1062674839475658,0.11217040053235341
0.30000000000000004,1.9000000000000001,0.11522430184714857,0.10801257193516278,0.11426649432028475
0.30000000000000004,2.0,0.11732881383354114,0.10970367461832482,0.11632522824212915
0.30000000000000004,2.1,0.11939767441495518,0.11134032096060618,0.1183454029127094
0.30000000000000004,2.2,0.12142963093608047,0.1129221237838241,0.12032573941120682
0.30000000000000004,2.3000000000000003,0.12342322998605902,0.11444875852456624,0.12226486624092735
0.30000000000000004,2.4000000000000004,0.12537681711478513,0.11591994974634878,0.1241613126262178
0.30000000000000004,2.5,0.1272885539348863,0.11733546632952896,0.12601350803923073
0.30000000000000004,2.6,0.12915645244630866,0.11869512515715008,0.1278197882017183
0.30000000000000004,2.7,0.1309784246464517,0.11999880220064063,0.12957840829449624
0.30000000000000004,2.8000000000000003,0.13275234374639167,0.12124644928600106,0.13128756436544925
0.30000000000000004,2.9000000000000004,0.13447611201018023,0.12243811447054906,0.13294542368314
0.30000000000000004,3.0,0.13614772966719985,0.12357396383289852,0.13455016399245606
0.30000000000000004,3.1,0.13776535960992484,0.12465430253943251,0.1361000204779669
0.30000000000000004,3.2,0.13932738355697238,0.12567959327846354,0.1375933380467685
0.30000000000000004,3.3000000000000003,0.14083244675962237,0.1266504705233321,0.13902862561912901
0.30000000000000004,3.4000000000000004,0.1422794898396633,0.1275677495549122,0.14040460867061302
0.30000000000000004,3.5,0.14366776769853046,0.12843242968393215,0.14172027636621903
0.30000000000000004,3.6,0.14499685646781865,0.12924569160320462,0.14297492019761557
0.30000000000000004,3.7,0.14626665012645734,0.13000888921977574,0.14416816192789939
0.30000000000000004,3.8000000000000003,0.14747734872219845,0.13072353663722217,0.14529996968466882
0.30000000000000004,3.9000000000000004,0.14862944018242602,0.13139129116929943,0.14637066205701255
0.30000000000000004,4.0,0.149723677570387,0.13201393337422815,0.1473809009224545
0.325,0.0,0.08356659609827499,0.07985487375765625,0.0831036620053831
0.325,0.1,0.08602891836929237,0.08221425296041998,0.0855582498761737
0.325,0.2,0.08848310413890198,0.08455511560699217,0.0880038573537914
0.325,0.30000000000000004,0.09092334755198654,0.08687091376124835,0.09043453060533474
0.325,0.4,0.09334473419988074,0.08915603962229389,0.09284528985788358
0.325,0.5,0.09574327796170004,0.09140582059338803,0.09523215032318728
0.325,0.6000000000000001,0.09811588986400291,0.09361646145489462,0.0975920590988736
0.325,0.7000000000000001,0.10046028915064154,0.09578494610575487,0.09992275771730684
0.325,0.8,0.1027748758882311,0.09790891647826207,0.10222260107842684
0.325,0.9,0.10505858685301502,0.0999865463843756,0.10449037377384882
0.325,1.0,0.10731075320408286,0.10201642470690254,0.10672513668904957
0.325,1.1,0.10953097187342768,0.10399745698346885,0.1089261171481787
0.325,1.2000000000000002,0.1117189954283533,0.10592878840858835,0.11109263793663364
0.325,1.3,0.11387463968631434,0.10780974602460287,0.11322407187029905
0.325,1.4000000000000001,0.11599770575919001,0.10963979467405292,0.1153198086790412
0.325,1.5,0.11808791330680247,0.11141850078159701,0.11737922560419604
0.325,1.6,0.12014484347937715,0.11314549985651387,0.11940165840261265
0.325,1.7000000000000002,0.12216789200917824,0.1148204665478233,0.12138637328583975
0.325,1.8,0.12415623426449578,0.1164430887017889,0.12333254209412568
0.325,1.9000000000000001,0.126108804507132,0.11801304816650537,0.12523922303258028
0.325,2.0,0.12802429123454426,0.11953001085070576,0.12710534836377646
0.325,2.1,0.12990114960833896,0.12099362724614339,0.12892971940994907
0.325,2.2,0.13173763078076814,0.12240354301632703,0.13071100865710125
0.325,2.3000000000000003,0.1335318265692947,0.12375941795747081,0.1324477688133631
0.325,2.4000000000000004,0.13528172654891082,0.12506095092423747,0.13413844909213266
0.325,2.5,0.13698528345096644,0.12630790813812665,0.13578141932655355
0.325,2.6,0.1386404820213133,0.1275001524575511,0.13737500242146983
0.325,2.7,0.14024540637598465,0.12863767148886474,0.1389175150073401
0.325,2.8000000000000003,0.14179830142535532,0.12972060274898103,0.14040731513178642
0.325,2.9000000000000004,0.14329762497960255,0.1307492544311952,0.14184285471434682
0.325,3.0,0.14474208845342573,0.13172412069394188,0.14322273361311655
0.325,3.1,0.146130685392129,0.13264589079846104,0.14454575172251816
0.325,3.2,0.1474627081392516,0.13351545185009558,0.14581095560917953
0.325,3.3000000000000003,0.14873775375025147,0.1343338853120967,0.1470176767373877
0.325,3.4000000000000004,0.1499557207135221,0.13510245781864333,0.14816555919345106
0.325,3.5,0.1511167982196087,0.13582260708432273,0.14925457581702076
0.325,3.6,0.1522214497000083,0.13649592387753468,0.1502850326282862
0.325,3.7,0.15327039221566752,0.13712413109913446,0.1512575622837106
0.325,3.8000000000000003,0.15426457307326635,0.13770906100046,0.15217310792892777
0.325,3.9000000000000004,0.15520514482565972,0.13825263150696732,0.15303289922071614
0.325,4.0,0.15609343959567215,0.1387568225052318,0.15383842247187263
0.35000000000000003,0.0,0.0968505916588563,0.09204289119989843,0.09633999684067963
0.35000000000000003,0.1,0.09921663429572629,0.09431707970935756,0.09871356047835393
0.35000000000000003,0.2,0.10155368371173606,0.09655064960310926,0.10105723682609874
0.35000000000000003,0.30000000000000004,0.103859834729453,0.09874097049316956,0.1033687615521369
0.35000000000000003,0.4,0.10613389931152259,0.10088614759373872,0.10564664671850174
0.35000000000000003,0.5,0.10837526017921124,0.10298487304916419,0.10789000901485334
0.35000000000000003,0.6000000000000001,0.11058371945106386,0.10503628010917947,0.11009837632870809
0.35000000000000003,0.7000000000000001,0.11275935842933106,0.10703981461192372,0.11227150752323363
0.35000000000000003,0.8,0.11490241688614829,0.10899513125831829,0.11440925358546399
0.35000000000000003,0.9,0.11701319291154352,0.11090201535486735,0.11651146966286792
0.35000000000000003,1.0,0.11909195980766131,0.11276032557372286,0.11857796928326823
0.35000000000000003,1.1,0.12113889543997203,0.1145699509097363,0.12060850339173268
0.35000000000000003,1.2000000000000002,0.12315402112238363,0.11633077561500269,0.12260274822470758
0.35000000000000003,1.3,0.12513714984707872,0.11804264864276826,0.12456029270303336
0.35000000000000003,1.4000000000000001,0.12708784586685395,0.11970535752847394,0.12648062293950638
0.35000000000000003,1.5,0.1290053984617477,0.12131860916602016,0.12836310583224428
0.35000000000000003,1.6,0.1308888122157584,0.12288202072254258,0.13020697508942367
0.35000000000000003,1.7000000000000002,0.13273681484954625,0.1243951229851294,0.13201132235521865
0.35000000000000003,1.8,0.13454788219186362,0.12585737645545816,0.13377509473523774
0.35000000000000003,1.9000000000000001,0.13632027856977844,0.1272681984441566,0.13549709898401407
0.35000000000000003,2.0,0.13805210984729127,0.12862699798798177,0.13717601230785842
0.35000000000000003,2.1,0.13974138553354332,0.12993321489360918,0.13881039996665961
0.35000000000000003,2.2,0.1413860858379032,0.13118635946422846,0.14039874016091966
0.35000000000000003,2.3000000000000003,0.14298422935138067,0.13238605014220234,0.14193945664807253
0.35000000000000003,2.4000000000000004,0.14453393726027566,0.13353204706481098,0.1434309589808268
0.35000000000000003,2.5,0.14603349064734442,0.1346242801802614,0.1448716893140475
0.35000000000000003,2.6,0.14748137839932174,0.13566287105969688,0.14626017367136276
0.35000000000000003,2.7,0.14887633433469874,0.13664814791339466,0.14759507470733882
0.35000000000000003,2.8000000000000003,0.1502173632011153,0.1375806536412821,0.1488752425632451
0.35000000000000003,2.9000000000000004,0.1515037560266937,0.13846114705780962,0.1500997604714755
0.35000000000000003,3.0,0.1527350958801716,0.13929059772955626,0.15126798226422766
0.35000000000000003,3.1,0.15391125540751938,0.14007017512682457,0.15237955975154494
0.35000000000000003,3.2,0.15503238761878363,0.14080123299015215,0.15343445888746393
0.35000000000000003,3.3000000000000003,0.15609891136409848,0.14148528993214127,0.15443296458794567
0.35000000000000003,3.4000000000000004,0.15711149282171488,0.14212400733288105,0.15537567488459456
0.35000000000000003,3.5,0.158071024167074,0.14271916555490902,0.15626348572372423
0.35000000000000003,3.6,0.1589786004273656,0.14327263941921575,0.15709756812410136
0.35000000000000003,3.7,0.15983549536513772,0.14378637376631478,0.15787933959603637
0.35000000000000003,3.8000000000000003,0.16064313708439754,0.1442623597922782,0.15861043173009762
0.35000000000000003,3.9000000000000004,0.16140308391651573,0.14470261271118642,0.15929265572892748
0.35000000000000003,4.0,0.16211700102275808,0.14510915116104517,0.159927967427338
0.375,0.0,0.10960147967015045,0.10365171433490784,0.10908207153011774
0.375,0.1,0.11180613196380693,0.10576889922932171,0.1113063940689489
0.375,0.2,0.1139769331882181,0.10783922888075002,0.11349419083223188
0.375,0.30000000000000004,0.11611432808328556,0.10986263908381153,0.11564556134853907
0.375,0.4,0.1182189368328251,0.11183928132870702,0.11776081505124847
0.375,0.5,0.12029144376599847,0.11376941503989112,0.11984030863334069
0.375,0.6000000000000001,0.12233250741442958,0.11565332831728796,0.12188432857664887
0.375,0.7000000000000001,0.12434268635349756,0.11749128092851813,0.12389302627088747
0.375,0.8,0.12632237571887941,0.11928346197848957,0.12586639578850833
0.375,0.9,0.1282717522323904,0.12102995627831882,0.12780427568486583
0.375,1.0,0.13019072891498074,0.12273071674413566,0.12970635790670032
0.375,1.1,0.13207892270796603,0.12438554358882029,0.13157219420057967
0.375,1.2000000000000002,0.13393563833019748,0.12599407326737963,0.13340119771299352
0.375,1.3,0.13575987027729045,0.12755578043794583,0.13519264177413004
0.375,1.4000000000000001,0.13755032284026283,0.12906999477403305,0.13694565899602276
0.375,1.5,0.13930544621351298,0.130535932095257,0.13865924313041791
0.375,1.6,0.1410234855791964,0.13195273695596205,0.14033225508035937
0.375,1.7000000000000002,0.14270253949047737,0.13331953230830995,0.1419634338595689
0.375,1.8,0.14434062373097778,0.134635471446042,0.14355141322224294
0.375,1.9000000000000001,0.1459357369231127,0.13589978799104296,0.14509474478198162
0.375,2.0,0.1474859244235185,0.13711184079066696,0.14659192829376222
0.375,2.1,0.14898933748563736,0.13827115180092434,0.14804144919089557
0.375,2.2,0.1504442852931546,0.1393774360315532,0.1494418225250021
0.375,2.3000000000000003,0.1518492782270792,0.14043062331278183,0.15079164140670273
0.375,2.4000000000000004,0.15320306152741214,0.1414308720515499,0.1520896271794254
0.375,2.5,0.15450463923819702,0.14237857538376003,0.15333467809017892
0.375,2.6,0.15575328890041246,0.1432743602960376,0.15452591322983014
0.375,2.7,0.15694856784686823,0.14411908043754032,0.15566270895829165
0.375,2.8000000000000003,0.15809031216820174,0.1449138034774477,0.15674472578225818
0.375,2.9000000000000004,0.1591786294975941,0.14565979397061268,0.15777192455798747
0.375,3.0,0.1602138867493986,0.14635849275340213,0.15874457180139023
0.375,3.1,0.1611966938822812,0.14701149389478074,0.15966323468858726
0.375,3.2,0.16212788466725883,0.147620520177529,0.1605287669515442
0.375,3.3000000000000003,0.16300849534039816,0.14818739799331923,0.16134228728594585
0.375,3.4000000000000004,0.16383974191641257,0.14871403241863174,0.16210515209549178
0.375,3.5,0.1646229968365751,0.1492023831103692,0.16281892442417692
0.375,3.6,0.16535976552441795,0.14965444153119534,0.16348534081451668
0.375,3.7,0.16605166332747642,0.15007220989192724,0.1641062776183743
0.375,3.8000000000000003,0.16670039323452926,0.15045768208552174,0.16468371801983997
0.375,3.9000000000000004,0.16730772467670224,0.1508128267861179,0.16521972074265145
0.375,4.0,0.16787547364816413,0.1511395727979837,0.1657163911361023
0.4,0.0,0.12160314241955414,0.1144761856565284,0.12109314256204264
0.4,0.1,0.12364492788402322,0.11642856178528584,0.12315656232535915
0.4,0.2,0.12565575210500607,0.11833668677278464,0.12518463594383594
0.4,0.30000000000000004,0.12763646634295087,0.12020122166508855,0.1271779670210497
0.4,0.4,0.12958775959752464,0.1220227086293807,0.12913695881575984
0.4,0.5,0.13151010313732595,0.12380153024875876,0.13106177221857537
0.4,0.6000000000000001,0.1334037028953183,0.12553787831640922,0.13295232488058667
0.4,0.7000000000000001,0.13526846211371582,0.12723173036564958,0.1348083143658156
0.4,0.8,0.13710395828171618,0.12888283529565608,0.13662924855144248
0.4,0.9,0.13890943777398862,0.13049071110910268,0.13841447278180968
0.4,1.0,0.14068382939592403,0.13205465763214844,0.14016319013539869
0.4,1.1,0.14242577546692908,0.13357378543591536,0.14187447556680838
0.4,1.2000000000000002,0.14413367711000336,0.13504705974621714,0.14354728639032463
0.4,1.3,0.1458057494826915,0.13647335577869416,0.14518047170628098
0.4,1.4000000000000001,0.1474400826669337,0.1378515203805132,0.14677278305909403
0.4,1.5,0.14903470445394096,0.1391804344463659,0.14832288836503765
0.4,1.6,0.15058764194874563,0.14045907123661713,0.14982939092009226
0.4,1.7000000000000002,0.15209697957054055,0.14168654707735837,0.15129085485620483
0.4,1.8,0.1535609115905127,0.14286216247355835,0.1527058376193385
0.4,1.9000000000000001,0.1549777878588225,0.1439854330119502,0.15407292896535782
0.4,2.0,0.15634615185845963,0.14505611036138186,0.15539079483750004
0.4,2.1,0.157664770685062,0.14607419418496362,0.15665822356444506
0.4,2.2,0.15893265696160858,0.14703993597427875,0.15787417129265008
0.4,2.3000000000000003,0.16014908302590514,0.14795383584665606,0.15903780351273886
0.4,2.4000000000000004,0.1613135879632397,0.14881663332379208,0.16014852991573028
0.4,2.5,0.16242597820237809,0.14962929308909206,0.1612060305033292
0.4,2.6,0.1634863224690068,0.15039298671072227,0.1622102717292059
0.4,2.7,0.16449494191866307,0.15110907130332196,0.16316151232325682
0.4,2.8000000000000003,0.16545239626887528,0.15177906606717584,0.1640602992360119
0.4,2.9000000000000004,0.16635946672874047,0.1524046275815487,0.16490745476312615
0.4,3.0,0.167217136488936,0.15298752464102894,0.16570405633709334
0.4,3.1,0.16802656948844977,0.1535296133185952,0.16645141070408723
0.4,3.2,0.168789088117477,0.15403281282676898,0.16715102425977124
0.4,3.3000000000000003,0.1695061504506585,0.154499082636938,0.16780457123345857
0.4,3.4000000000000004,0.17017932753350395,0.15493040121202822,0.16841386122465174
0.4,3.5,0.17081028117021851,0.15532874661169976,0.16898080734867732
0.4,3.6,0.1714007425859884,0.1556960791428892,0.16950739597355183
0.4,3.7,0.17195249226348128,0.15603432615175497,0.1699956587566049
0.4,3.8000000000000003,0.17246734118373405,0.15634536898569987,0.1704476474375066
0.4,3.9000000000000004,0.17294711363708987,0.15663103209608292,0.17086541162748542
0.4,4.0,0.17339363171127084,0.1568930742035767,0.17125097965921798
0.42500000000000004,0.0,0.13289435647088757,0.12456126418758537,0.13238128011509845
0.42500000000000004,0.1,0.13479676543122468,0.1263708151892436,0.13429887420736608
0.42500000000000004,0.2,0.13667173616323156,0.12814066919625358,0.1361836490449985
0.42500000000000004,0.30000000000000004,0.13851940175202507,0.1298710505115214,0.1380355629601913
0.42500000000000004,0.4,0.14033957002371142,0.13156190520737296,0.139854280094801
0.42500000000000004,0.5,0.14213171027282276,0.13321289374303177,0.1416392125509133
0.42500000000000004,0.6000000000000001,0.1438949584266907,0.13482339737486532,0.1433895714006107
0.42500000000000004,0.7000000000000001,0.14562814108029656,0.1363925405005651,0.14510441392790857
0.42500000000000004,0.8,0.14732981590467092,0.13791922939067178,0.14678268088922353
0.42500000000000004,0.9,0.1489983239345686,0.13940220557530417,0.14842322286691614
0.42500000000000004,1.0,0.15063184859340212,0.14084011007092867,0.1500248179221998
0.42500000000000004,1.1,0.1522284768123196,0.14223155317719968,0.15158618413463534
0.42500000000000004,1.2000000000000002,0.15378625871687215,0.14357518408794867,0.15310599092563718
0.42500000000000004,1.3,0.15530326356093957,0.1448697551021992,0.1545828727225618
0.42500000000000004,1.4000000000000001,0.15677763055531915,0.1461141765550856,0.15601544769560036
0.42500000000000004,1.5,0.15820761387170929,0.14730756028615946,0.15740234309953863
0.42500000000000004,1.6,0.15959162146080413,0.14844925107371226,0.15874222735134755
0.42500000000000004,1.7000000000000002,0.16092824751730242,0.14953884667197592,0.16003384761600659
0.42500000000000004,1.8,0.16221629854833244,0.15057620778106767,0.16127607059667334
0.42500000000000004,1.9000000000000001,0.1634548131065509,0.15156145952280733,0.16246792359303922
0.42500000000000004,2.0,0.164643075351997,0.15249498594779418,0.1636086327527002
0.42500000000000004,2.1,0.1657806227074293,0.15337741892394427,0.16469765574122675
0.42500000000000004,2.2,0.16686724796609484,0.15420962256774237,0.16573470667788953
0.42500000000000004,2.3000000000000003,0.16790299629560912,0.1549926742279176,0.1667197719817953
0.42500000000000004,2.4000000000000004,0.1688881576551691,0.15572784292179798,0.1676531166115214
