index,Primary_cluster,Secondary_cluster,n_Ca,n_CDZ_ligands,n_Ca_final,n_CDZ_ligands_final,dir_prefix
1050,n,3,4,2,4,2,liganded_ions/cluster_n_3_ca4_cdz2/complex_rank1_plddt0.5443378_ca4_cdz2_minimised
1051,n,3,4,2,4,2,liganded_ions/cluster_n_3_ca4_cdz2/complex_rank2_plddt0.5433291_ca2_cdz2_minimised
1052,n,3,4,2,4,2,liganded_ions/cluster_n_3_ca4_cdz2/complex_rank3_plddt0.5427359_ca3_cdz2_minimised
1053,n,3,4,2,4,2,liganded_ions/cluster_n_3_ca4_cdz2/complex_rank4_plddt0.5395126_ca3_cdz2_minimised
1054,n,3,4,2,4,2,liganded_ions/cluster_n_3_ca4_cdz2/complex_rank5_plddt0.5381624_ca4_cdz2_minimised
1055,n,4,0,1,0,1,liganded_ions/cluster_n_4_ca0_cdz1/complex_rank1_plddt0.6155111_ca0_cdz1_minimised
1056,n,4,0,1,0,1,liganded_ions/cluster_n_4_ca0_cdz1/complex_rank2_plddt0.6152331_ca0_cdz1_minimised
1057,n,4,0,1,0,1,liganded_ions/cluster_n_4_ca0_cdz1/complex_rank3_plddt0.6147631_ca0_cdz1_minimised
1058,n,4,0,1,0,1,liganded_ions/cluster_n_4_ca0_cdz1/complex_rank4_plddt0.6130335_ca0_cdz1_minimised
1059,n,4,0,1,0,1,liganded_ions/cluster_n_4_ca0_cdz1/complex_rank5_plddt0.6128755_ca0_cdz1_minimised
1060,n,4,0,2,0,2,liganded_ions/cluster_n_4_ca0_cdz2/complex_rank1_plddt0.5540115_ca0_cdz2_minimised
1061,n,4,0,2,0,2,liganded_ions/cluster_n_4_ca0_cdz2/complex_rank2_plddt0.5520432_ca0_cdz2_minimised
1062,n,4,0,2,0,2,liganded_ions/cluster_n_4_ca0_cdz2/complex_rank3_plddt0.5510830_ca0_cdz2_minimised
1063,n,4,0,2,0,2,liganded_ions/cluster_n_4_ca0_cdz2/complex_rank4_plddt0.5506749_ca0_cdz2_minimised
1064,n,4,0,2,0,2,liganded_ions/cluster_n_4_ca0_cdz2/complex_rank5_plddt0.5500380_ca0_cdz2_minimised
1065,n,4,1,0,1,0,liganded_ions/cluster_n_4_ca1_cdz0/complex_rank1_plddt0.7878357_ca1_cdz0_minimised
1066,n,4,1,0,1,0,liganded_ions/cluster_n_4_ca1_cdz0/complex_rank2_plddt0.7856655_ca1_cdz0_minimised
1067,n,4,1,0,1,0,liganded_ions/cluster_n_4_ca1_cdz0/complex_rank3_plddt0.7855995_ca1_cdz0_minimised
1068,n,4,1,0,1,0,liganded_ions/cluster_n_4_ca1_cdz0/complex_rank4_plddt0.7842877_ca1_cdz0_minimised
1069,n,4,1,0,1,0,liganded_ions/cluster_n_4_ca1_cdz0/complex_rank5_plddt0.7805575_ca1_cdz0_minimised
1070,n,4,1,1,1,1,liganded_ions/cluster_n_4_ca1_cdz1/complex_rank1_plddt0.6064621_ca1_cdz1_minimised
1071,n,4,1,1,1,1,liganded_ions/cluster_n_4_ca1_cdz1/complex_rank2_plddt0.6053348_ca1_cdz1_minimised
1072,n,4,1,1,1,1,liganded_ions/cluster_n_4_ca1_cdz1/complex_rank3_plddt0.6036941_ca1_cdz1_minimised
1073,n,4,1,1,1,1,liganded_ions/cluster_n_4_ca1_cdz1/complex_rank4_plddt0.6019005_ca1_cdz1_minimised
1074,n,4,1,1,1,1,liganded_ions/cluster_n_4_ca1_cdz1/complex_rank5_plddt0.6000640_ca1_cdz1_minimised
1075,n,4,1,2,1,2,liganded_ions/cluster_n_4_ca1_cdz2/complex_rank1_plddt0.5673075_ca1_cdz2_minimised
1076,n,4,1,2,1,2,liganded_ions/cluster_n_4_ca1_cdz2/complex_rank2_plddt0.5667043_ca1_cdz2_minimised
1077,n,4,1,2,1,2,liganded_ions/cluster_n_4_ca1_cdz2/complex_rank3_plddt0.5635210_ca1_cdz2_minimised
1078,n,4,1,2,1,2,liganded_ions/cluster_n_4_ca1_cdz2/complex_rank4_plddt0.5624009_ca1_cdz2_minimised
1079,n,4,1,2,1,2,liganded_ions/cluster_n_4_ca1_cdz2/complex_rank5_plddt0.5594231_ca1_cdz2_minimised
1080,n,4,2,0,2,0,liganded_ions/cluster_n_4_ca2_cdz0/complex_rank1_plddt0.5004491_ca2_cdz0_minimised
1081,n,4,2,0,2,0,liganded_ions/cluster_n_4_ca2_cdz0/complex_rank2_plddt0.4967920_ca2_cdz0_minimised
1082,n,4,2,0,2,0,liganded_ions/cluster_n_4_ca2_cdz0/complex_rank3_plddt0.4942413_ca2_cdz0_minimised
1083,n,4,2,0,2,0,liganded_ions/cluster_n_4_ca2_cdz0/complex_rank4_plddt0.4932733_ca2_cdz0_minimised
1084,n,4,2,0,2,0,liganded_ions/cluster_n_4_ca2_cdz0/complex_rank5_plddt0.4867531_ca2_cdz0_minimised
1085,n,4,2,1,2,1,liganded_ions/cluster_n_4_ca2_cdz1/complex_rank1_plddt0.6036974_ca2_cdz1_minimised
1086,n,4,2,1,2,1,liganded_ions/cluster_n_4_ca2_cdz1/complex_rank2_plddt0.6003489_ca1_cdz1_minimised
1087,n,4,2,1,2,1,liganded_ions/cluster_n_4_ca2_cdz1/complex_rank3_plddt0.5981407_ca2_cdz1_minimised
1088,n,4,2,1,2,1,liganded_ions/cluster_n_4_ca2_cdz1/complex_rank4_plddt0.5980312_ca2_cdz1_minimised
1089,n,4,2,1,2,1,liganded_ions/cluster_n_4_ca2_cdz1/complex_rank5_plddt0.5951992_ca2_cdz1_minimised
1090,n,4,2,2,2,2,liganded_ions/cluster_n_4_ca2_cdz2/complex_rank1_plddt0.5506257_ca2_cdz2_minimised
1091,n,4,2,2,2,2,liganded_ions/cluster_n_4_ca2_cdz2/complex_rank2_plddt0.5497765_ca2_cdz2_minimised
1092,n,4,2,2,2,2,liganded_ions/cluster_n_4_ca2_cdz2/complex_rank3_plddt0.5487719_ca2_cdz2_minimised
1093,n,4,2,2,2,2,liganded_ions/cluster_n_4_ca2_cdz2/complex_rank4_plddt0.5461223_ca2_cdz2_minimised
1094,n,4,2,2,2,2,liganded_ions/cluster_n_4_ca2_cdz2/complex_rank5_plddt0.5459794_ca2_cdz2_minimised
1095,n,4,3,0,3,0,liganded_ions/cluster_n_4_ca3_cdz0/complex_rank1_plddt0.4728690_ca3_cdz0_minimised
1096,n,4,3,0,3,0,liganded_ions/cluster_n_4_ca3_cdz0/complex_rank2_plddt0.4709454_ca3_cdz0_minimised
1097,n,4,3,0,3,0,liganded_ions/cluster_n_4_ca3_cdz0/complex_rank3_plddt0.4649508_ca3_cdz0_minimised
1098,n,4,3,0,3,0,liganded_ions/cluster_n_4_ca3_cdz0/complex_rank4_plddt0.4555010_ca3_cdz0_minimised
1099,n,4,3,0,3,0,liganded_ions/cluster_n_4_ca3_cdz0/complex_rank5_plddt0.4491491_ca3_cdz0_minimised
1100,n,4,3,1,3,1,liganded_ions/cluster_n_4_ca3_cdz1/complex_rank1_plddt0.5948367_ca3_cdz1_minimised
1101,n,4,3,1,3,1,liganded_ions/cluster_n_4_ca3_cdz1/complex_rank2_plddt0.5942604_ca3_cdz1_minimised
1102,n,4,3,1,3,1,liganded_ions/cluster_n_4_ca3_cdz1/complex_rank3_plddt0.5906107_ca2_cdz1_minimised
1103,n,4,3,1,3,1,liganded_ions/cluster_n_4_ca3_cdz1/complex_rank4_plddt0.5882658_ca3_cdz1_minimised
1104,n,4,3,1,3,1,liganded_ions/cluster_n_4_ca3_cdz1/complex_rank5_plddt0.5862930_ca2_cdz1_minimised
1105,n,4,3,2,3,2,liganded_ions/cluster_n_4_ca3_cdz2/complex_rank1_plddt0.5558816_ca3_cdz2_minimised
1106,n,4,3,2,3,2,liganded_ions/cluster_n_4_ca3_cdz2/complex_rank2_plddt0.5548286_ca3_cdz2_minimised
1107,n,4,3,2,3,2,liganded_ions/cluster_n_4_ca3_cdz2/complex_rank3_plddt0.5539310_ca3_cdz2_minimised
1108,n,4,3,2,3,2,liganded_ions/cluster_n_4_ca3_cdz2/complex_rank4_plddt0.5504566_ca3_cdz2_minimised
1109,n,4,3,2,3,2,liganded_ions/cluster_n_4_ca3_cdz2/complex_rank5_plddt0.5502678_ca3_cdz2_minimised
1110,n,4,4,0,4,0,liganded_ions/cluster_n_4_ca4_cdz0/complex_rank1_plddt0.4620144_ca3_cdz0_minimised
1111,n,4,4,0,4,0,liganded_ions/cluster_n_4_ca4_cdz0/complex_rank2_plddt0.4603344_ca4_cdz0_minimised
1112,n,4,4,0,4,0,liganded_ions/cluster_n_4_ca4_cdz0/complex_rank3_plddt0.4543920_ca4_cdz0_minimised
1113,n,4,4,0,4,0,liganded_ions/cluster_n_4_ca4_cdz0/complex_rank4_plddt0.4534825_ca3_cdz0_minimised
1114,n,4,4,0,4,0,liganded_ions/cluster_n_4_ca4_cdz0/complex_rank5_plddt0.4525278_ca3_cdz0_minimised
1115,n,4,4,1,4,1,liganded_ions/cluster_n_4_ca4_cdz1/complex_rank1_plddt0.5777704_ca3_cdz1_minimised
1116,n,4,4,1,4,1,liganded_ions/cluster_n_4_ca4_cdz1/complex_rank2_plddt0.5759928_ca3_cdz1_minimised
1117,n,4,4,1,4,1,liganded_ions/cluster_n_4_ca4_cdz1/complex_rank3_plddt0.5750133_ca4_cdz1_minimised
1118,n,4,4,1,4,1,liganded_ions/cluster_n_4_ca4_cdz1/complex_rank4_plddt0.5728514_ca4_cdz1_minimised
1119,n,4,4,1,4,1,liganded_ions/cluster_n_4_ca4_cdz1/complex_rank5_plddt0.5727078_ca3_cdz1_minimised
1120,n,4,4,2,4,2,liganded_ions/cluster_n_4_ca4_cdz2/complex_rank1_plddt0.5386764_ca3_cdz2_minimised
1121,n,4,4,2,4,2,liganded_ions/cluster_n_4_ca4_cdz2/complex_rank2_plddt0.5366088_ca4_cdz2_minimised
1122,n,4,4,2,4,2,liganded_ions/cluster_n_4_ca4_cdz2/complex_rank3_plddt0.5359644_ca4_cdz2_minimised
1123,n,4,4,2,4,2,liganded_ions/cluster_n_4_ca4_cdz2/complex_rank4_plddt0.5357997_ca4_cdz2_minimised
1124,n,4,4,2,4,2,liganded_ions/cluster_n_4_ca4_cdz2/complex_rank5_plddt0.5354879_ca3_cdz2_minimised
